7,   193847663, 0.8752,   174804687, 0.8526, 1.500, 0.000, 2.1509, 2.1509, 0.6658
7,   197631841, 0.8816,   174804687, 0.8526, 1.500, 0.000, 2.1509, 2.1509, 0.6658
7,   201293947, 0.8864,   174804687, 0.8526, 1.500, 0.000, 2.1509, 2.1509, 0.6658
8,   205322269, 0.8913,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
8,   208129884, 0.8913,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
8,   211792004, 0.8977,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
8,   215576182, 0.9009,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
8,   219360360, 0.9106,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
8,   223144538, 0.9154,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
8,   226928716, 0.9154,   201293947, 0.8864, 1.500, 0.000, 2.1196, 2.1196, 0.6344
9,   230957038, 0.9235,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
9,   234741216, 0.9283,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
9,   238525394, 0.9348,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
9,   241333009, 0.9396,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
9,   244140625, 0.9428,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
9,   247924816, 0.9477,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
9,   251586922, 0.9541,   226928716, 0.9154, 1.500, 0.000, 2.0930, 2.0930, 0.6078
10,   255615244, 0.9589,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
10,   259399422, 0.9622,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
10,   263183600, 0.9718,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
10,   266967778, 0.9767,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
10,   270751956, 0.9831,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
10,   273437500, 0.9831,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
10,   277221691, 0.9896,   251586922, 0.9541, 1.500, 0.000, 2.0566, 2.0566, 0.5714
11,   281250000, 0.9976,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
11,   285034191, 1.0008,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
11,   288696297, 1.0057,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
11,   292480475, 1.0137,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
11,   296264653, 1.0186,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
11,   300048831, 1.0266,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
11,   302856447, 1.0282,   277221691, 0.9896, 1.500, 0.000, 2.0232, 2.0232, 0.5381
12,   306884769, 1.0331,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
12,   309692384, 1.0396,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
12,   312500000, 1.0428,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
12,   316284191, 1.0460,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
12,   320068369, 1.0573,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
12,   323852547, 1.0589,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
12,   327636725, 1.0637,   302856447, 1.0282, 1.500, 0.000, 1.9865, 1.9865, 0.5014
13,   331665047, 1.0686,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
13,   335449225, 1.0750,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
13,   339233403, 1.0798,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
13,   343017581, 1.0831,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
13,   345825197, 1.0895,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
13,   348632812, 1.0927,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
13,   352417004, 1.1008,   327636725, 1.0637, 1.500, 0.000, 1.9528, 1.9528, 0.4677
14,   356445312, 1.1040,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
14,   360229504, 1.1088,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
14,   364013682, 1.1137,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
14,   367797860, 1.1153,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
14,   371459966, 1.1217,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
14,   375244144, 1.1266,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
14,   378051759, 1.1314,   352417004, 1.1008, 1.500, 0.000, 1.9175, 1.9175, 0.4323
15,   382080081, 1.1330,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
15,   384887697, 1.1395,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
15,   388549816, 1.1411,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
15,   392333994, 1.1459,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
15,   396118172, 1.1491,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
15,   399902350, 1.1540,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
15,   403686528, 1.1588,   378051759, 1.1314, 1.500, 0.000, 1.8884, 1.8884, 0.4032
16,   407714850, 1.1604,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
16,   411376956, 1.1652,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
16,   414062500, 1.1669,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
16,   417846691, 1.1685,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
16,   421508797, 1.1717,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
16,   425292975, 1.1749,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
16,   429077153, 1.1797,   403686528, 1.1588, 1.500, 0.000, 1.8624, 1.8624, 0.3772
17,   433105475, 1.1814,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
17,   436889653, 1.1862,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
17,   440673831, 1.1878,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
17,   443359375, 1.1894,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
17,   447021494, 1.1926,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
17,   450683600, 1.1942,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
17,   454467778, 1.1959,   429077153, 1.1797, 1.500, 0.000, 1.8428, 1.8428, 0.3576
18,   458496100, 1.1975,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
18,   462280278, 1.2007,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
18,   466064456, 1.2039,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
18,   468872072, 1.2023,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
18,   471679687, 1.2055,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
18,   475463879, 1.2055,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
18,   479248057, 1.2071,   454467778, 1.1959, 1.500, 0.000, 1.8279, 1.8279, 0.3428
19,   483276379, 1.2087,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
19,   487060557, 1.2104,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
19,   490234375, 1.2104,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
19,   494018566, 1.2087,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
19,   497802744, 1.2120,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
19,   501586922, 1.2071,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
19,   505371100, 1.2136,   479248057, 1.2071, 1.500, 0.000, 1.8178, 1.8178, 0.3327
20,   509399422, 1.2104,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
20,   513061528, 1.2104,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
20,   516845706, 1.2104,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
20,   519653322, 1.2104,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
20,   522460937, 1.2087,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
20,   526245129, 1.2087,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
20,   530029307, 1.2087,   505371100, 1.2136, 1.500, 0.000, 1.8125, 1.8125, 0.3274
21,   534057629, 1.2039,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
21,   537841807, 1.2055,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
21,   541625985, 1.2039,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
21,   545410163, 1.2039,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
21,   549194341, 1.2023,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
21,   552856447, 1.2007,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
21,   556518566, 1.1991,   530029307, 1.2087, 1.500, 0.000, 1.8185, 1.8185, 0.3334
22,   560546875, 1.1942,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
22,   564331066, 1.1942,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
22,   568115244, 1.1910,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
22,   571899422, 1.1894,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
22,   575683600, 1.1894,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
22,   579467778, 1.1814,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
22,   583251956, 1.1830,   556518566, 1.1991, 1.500, 0.000, 1.8294, 1.8294, 0.3442
23,   587280278, 1.1797,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
23,   591064456, 1.1765,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
23,   593872072, 1.1749,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
23,   597534191, 1.1717,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
23,   601318369, 1.1685,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
23,   605102547, 1.1652,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
23,   608886725, 1.1604,   583251956, 1.1830, 1.500, 0.000, 1.8467, 1.8467, 0.3616
24,   612915047, 1.1572,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
24,   616699225, 1.1556,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
24,   620483403, 1.1491,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
24,   624267581, 1.1475,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
24,   627075197, 1.1443,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
24,   629882812, 1.1411,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
24,   633544932, 1.1378,   608886725, 1.1604, 1.500, 0.000, 1.8706, 1.8706, 0.3855
25,   637573254, 1.1330,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
25,   641357432, 1.1298,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
25,   645141610, 1.1250,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
25,   648925788, 1.1185,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
25,   652709966, 1.1137,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
25,   656372072, 1.1105,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
25,   659179687, 1.1056,   633544932, 1.1378, 1.500, 0.000, 1.8946, 1.8946, 0.4094
26,   663208009, 1.1040,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
26,   666015625, 1.0976,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
26,   669799816, 1.0943,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
26,   673583994, 1.0895,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
26,   677368172, 1.0879,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
26,   681152350, 1.0798,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
26,   684814456, 1.0782,   659179687, 1.1056, 1.500, 0.000, 1.9283, 1.9283, 0.4432
27,   688842778, 1.0686,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
27,   692626956, 1.0686,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
27,   695434572, 1.0621,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
27,   698242187, 1.0557,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
27,   702026379, 1.0524,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
27,   705810557, 1.0460,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
