0 , 0 , 1.00567 , 0.0 , 0 , -5.85123 , 0
1 , 50659178 , 0.958941 , 0.0 , 0 , -0.293812 , 0
2 , 101196284 , 0.833258 , 0.0 , 0 , 0.185568 , 3685
3 , 151855462 , 0.639848 , 0.0 , 0 , 0.644319 , 12795
4 , 202392568 , 0.441605 , 0.0 , 0 , 0.776028 , 15411
5 , 252929688 , 0.280421 , 0.0 , 0 , 0.667915 , 13264
6 , 303466794 , 0.169189 , 0.0 , 0 , 0.465192 , 9238
7 , 354003900 , 0.101514 , 0.0 , 0 , 0.272587 , 5413
8 , 404663078 , 0.0660644 , 0.0 , 0 , 0.122095 , 2424
9 , 455322256 , 0.0451172 , 0.0 , 0 , 0.0570248 , 1132
10 , 505371087 , 0.0273926 , 0.0 , 0 , 0.0496446 , 985
11 , 556030265 , 0.0161133 , 0.0 , 0 , 0.0218323 , 433
12 , 606689443 , 0.00644531 , 0.0 , 0 , 0.0186306 , 369
13 , 657226563 , 0.0112793 , 0.0 , 0 , -0.0604078 , 0
14 , 707885741 , 0.00966797 , 0.0 , 0 , -0.0256668 , 0
15 , 758544919 , 0.0128906 , 0.0 , 0 , -0.0529562 , 0
16 , 809082025 , 0.00966797 , 0.0 , 0 , -0.017329 , 0
17 , 859619131 , 0.0112793 , 0.0 , 0 , -0.0437221 , 0
18 , 909301746 , 0.0112793 , 0.0 , 0 , -0.0353138 , 0
19 , 959838866 , 0.00805664 , 0.0 , 0 , -0.0166341 , 0
20 , 1010498044 , 0.0112793 , 0.0 , 0 , -0.0523922 , 0
21 , 1061035150 , 0.00966797 , 0.0 , 0 , -0.02613 , 0
22 , 1111694328 , 0.0112793 , 0.0 , 0 , -0.0440443 , 0
23 , 1161376943 , 0.0112793 , 0.0 , 0 , -0.035636 , 0
24 , 1211914063 , 0.0112793 , 0.0 , 0 , -0.0357065 , 0
25 , 1262451169 , 0.0112793 , 0.0 , 0 , -0.035777 , 0
26 , 1313110347 , 0.0112793 , 0.0 , 0 , -0.0358475 , 0
27 , 1363769525 , 0.0112793 , 0.0 , 0 , -0.035918 , 0
28 , 1414428703 , 0.0112793 , 0.0 , 0 , -0.0359885 , 0
29 , 1464599606 , 0.00966797 , 0.0 , 0 , -0.0266839 , 0
30 , 1515258784 , 0.0112793 , 0.0 , 0 , -0.0445982 , 0
31 , 1565795890 , 0.0128906 , 0.0 , 0 , -0.045565 , 0
32 , 1615478506 , 0.0112793 , 0.0 , 0 , -0.0277916 , 0
33 , 1666015625 , 0.0112793 , 0.0 , 0 , -0.036341 , 0
34 , 1716552731 , 0.0112793 , 0.0 , 0 , -0.0364114 , 0
35 , 1767211909 , 0.0112793 , 0.0 , 0 , -0.0364819 , 0
36 , 1817749015 , 0.00966797 , 0.0 , 0 , -0.0271773 , 0
37 , 1867309559 , 0.00966797 , 0.0 , 0 , -0.0357165 , 0
38 , 1917114246 , 0.00805664 , 0.0 , 0 , -0.0264019 , 0
39 , 1967651366 , 0.00805664 , 0.0 , 0 , -0.034931 , 0
40 , 2018188472 , 0.0112793 , 0.0 , 1.0 , -0.0537316 , 18792
41 , 2068725578 , 0.0467285 , 0.0 , 1.0 , -0.243097 , 15031
42 , 2118408193 , 0.159521 , 0.0 , 1.0 , -0.713112 , 5697
43 , 2168090809 , 0.298146 , 0.0 , 1.0 , -0.927145 , 1446
44 , 2218627928 , 0.422268 , 0.0 , 1.0 , -0.921742 , 1554
45 , 2269287106 , 0.50928 , 0.0 , 1.0 , -0.777504 , 4418
46 , 2319946284 , 0.554397 , 0.0 , 1.0 , -0.585335 , 8235
47 , 2370605462 , 0.575345 , 0.0 , 1.0 , -0.473269 , 10460
48 , 2421264640 , 0.588235 , 0.0 , 1.0 , -0.441642 , 11088
49 , 2471313472 , 0.596292 , 0.0 , 1.0 , -0.424364 , 11431
50 , 2522094722 , 0.604348 , 0.0 , 1.0 , -0.432572 , 11268
51 , 2572753900 , 0.60596 , 0.0 , 1.0 , -0.403331 , 11849
52 , 2623413078 , 0.607571 , 0.0 , 1.0 , -0.408013 , 11756
53 , 2673095693 , 0.610794 , 0.0 , 1.0 , -0.422083 , 11477
54 , 2722778309 , 0.609183 , 0.0 , 1.0 , -0.399568 , 11924
55 , 2773315428 , 0.607571 , 0.0 , 1.0 , -0.402477 , 11866
56 , 2824096678 , 0.607571 , 0.0 , 1.0 , -0.414754 , 11622
57 , 2874633784 , 0.607571 , 0.0 , 1.0 , -0.418552 , 11547
58 , 2925292962 , 0.601126 , 0.0 , 1.0 , -0.384849 , 12216
59 , 2975952140 , 0.601126 , 0.0 , 1.0 , -0.422521 , 11468
60 , 3025634756 , 0.604348 , 0.0 , 1.0 , -0.445027 , 11021
61 , 3075317371 , 0.594681 , 0.0 , 1.0 , -0.375597 , 12400
62 , 3125976563 , 0.597903 , 0.0 , 1.0 , -0.448937 , 10943
63 , 3176635741 , 0.588235 , 0.0 , 1.0 , -0.379465 , 12323
64 , 3227294919 , 0.588235 , 0.0 , 1.0 , -0.434015 , 11240
65 , 3277954097 , 0.588235 , 0.0 , 1.0 , -0.437691 , 11167
66 , 3328613275 , 0.586624 , 0.0 , 1.0 , -0.431993 , 11280
67 , 3379272453 , 0.583401 , 0.0 , 1.0 , -0.425387 , 11411
68 , 3428955068 , 0.580178 , 0.0 , 1.0 , -0.427241 , 11374
69 , 3479003900 , 0.576956 , 0.0 , 1.0 , -0.429076 , 11338
70 , 3529541006 , 0.575345 , 0.0 , 1.0 , -0.440262 , 11116
71 , 3579223621 , 0.573733 , 0.0 , 1.0 , -0.442963 , 11062
72 , 3629882813 , 0.570511 , 0.0 , 1.0 , -0.436277 , 11195
