0,      244144, 1.1524,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,     4028322, 1.0831,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,     7690428, 1.0798,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,    11352534, 1.0831,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,    14038078, 1.0831,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,    17700197, 1.0831,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,    21362303, 1.0782,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
0,    25024409, 1.0766,           0, 0.0000, 0.000, 0.000, 0.0000, 0.0000
1,    28808587, 1.0444,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
1,    32470707, 1.0396,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
1,    36132813, 1.0347,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
1,    39794919, 1.0331,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
1,    43457025, 1.0282,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
1,    46752928, 1.0202,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
1,    50415034, 1.0153,    25024409, 1.0766, 0.000, 0.000, 0.0000, 0.0000
2,    54199212, 1.0073,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
2,    57861332, 1.0008,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
2,    61523438, 0.9960,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
2,    65185544, 0.9879,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
2,    68847650, 0.9831,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
2,    72509769, 0.9734,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
2,    76171875, 0.9638,    50415034, 1.0153, 0.000, 0.000, 0.0000, 0.0000
3,    79956053, 0.9541,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
3,    83740231, 0.9444,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
3,    87402337, 0.9364,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
3,    91064457, 0.9235,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
3,    94726563, 0.9106,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
3,    98388669, 0.9009,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
3,   102050775, 0.8880,    76171875, 0.9638, 0.000, 0.000, 0.0000, 0.0000
4,   105834953, 0.8768,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
4,   109619144, 0.8639,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
4,   113281250, 0.8526,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
4,   116943356, 0.8333,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
4,   120605462, 0.8203,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
4,   124267582, 0.8074,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
4,   127929688, 0.7913,   102050775, 0.8880, 0.000, 0.000, 0.0000, 0.0000
5,   131713866, 0.7752,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
5,   135375972, 0.7623,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
5,   138061515, 0.7510,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
5,   141723635, 0.7365,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
5,   145385741, 0.7204,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
5,   149047847, 0.7043,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
5,   151855462, 0.6898,   127929688, 0.7913, 0.000, 0.000, 0.0000, 0.0000
6,   155639640, 0.6721,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
6,   159301760, 0.6560,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
6,   162963866, 0.6398,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
6,   166625972, 0.6205,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
6,   169311515, 0.6076,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
6,   172973635, 0.5882,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
6,   176635741, 0.5753,   151855462, 0.6898, 0.000, 0.000, 0.0000, 0.0000
7,   180419919, 0.5544,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
7,   184204097, 0.5367,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
7,   186889640, 0.5206,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
7,   190551760, 0.5028,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
7,   194213866, 0.4835,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
7,   197875972, 0.4658,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
7,   200561515, 0.4513,   176635741, 0.5753, 0.000, 0.000, 0.0000, 0.0000
8,   204345707, 0.4303,   200561515, 0.4513, 0.000, 0.000, 0.0000, 0.0000
8,   208007813, 0.4109,   200561515, 0.4513, 0.000, 0.000, 0.0000, 0.0000
